LINK-DIR,DATE-TIME,EPOCH-5MIN,LENGTH,FREEFLOW,MEAN,STDDEV,MIN,MAX,CONFIDENCE
107030486T,2013-06-17 10:50,130,585,31.9,16,21.2,1,31,20
107030486T,2013-06-24 08:10,98,585,31.9,37,0,37,37,10
107030486T,2013-06-24 08:25,101,585,31.9,48.5,21.9,33,64,20
107030486T,2013-06-24 08:35,103,585,31.9,41,25.5,19,69,20
107030486T,2013-06-24 09:05,109,585,31.9,50,0,50,50,10
107030486T,2013-06-24 09:20,112,585,31.9,39.5,6.4,35,44,30
107030486T,2013-06-24 09:50,118,585,31.9,56.7,17.8,44,77,20
107030486T,2013-06-24 10:00,120,585,31.9,62,32.5,39,85,20
107030486T,2013-06-24 10:05,121,585,31.9,28.5,12,20,37,20
107030486T,2013-06-24 10:15,123,585,31.9,23,0,23,23,10
107030486T,2013-06-24 10:25,125,585,31.9,44.6,26.4,4,80,30
107030486T,2013-06-24 10:40,128,585,31.9,37.5,19.1,24,51,20
107030486T,2013-06-24 10:45,129,585,31.9,60.5,24.7,43,78,20
107030486T,2013-06-24 10:55,131,585,31.9,21.5,29,1,42,20
107030486T,2013-07-01 08:00,96,585,31.9,40,7.1,35,45,30
107030486T,2013-07-01 08:15,99,585,31.9,47.5,43.1,17,78,20
107030486T,2013-07-01 08:30,102,585,31.9,26,0,26,26,10
107030486T,2013-07-01 08:45,105,585,31.9,1,0,1,1,10
107030486T,2013-07-01 08:55,107,585,31.9,40.4,37,1,78,20
107030486T,2013-07-01 09:05,109,585,31.9,56,0,56,56,10
107030486T,2013-07-01 09:10,110,585,31.9,66,0,66,66,10
107030486T,2013-07-01 09:15,111,585,31.9,9,0,9,9,10
107030486T,2013-07-01 09:35,115,585,31.9,53,7.9,44,59,30
107030486T,2013-07-01 10:00,120,585,31.9,57,28.3,37,77,20
107030486T,2013-07-01 10:10,122,585,31.9,53,0,53,53,10
107030486T,2013-07-01 10:15,123,585,31.9,49,0,49,49,10
107030486T,2013-07-01 10:25,125,585,31.9,27.5,7.8,22,33,30
107030486T,2013-07-01 10:30,126,585,31.9,6,0,6,6,10
107030486T,2013-07-01 10:35,127,585,31.9,31,1.4,30,32,30
107030486T,2013-07-01 10:40,128,585,31.9,25,0,25,25,10
107030486T,2013-07-08 08:00,96,585,31.9,50,1.4,49,51,30
107030486T,2013-07-08 09:15,111,585,31.9,31,24.3,16,59,20
107030486T,2013-07-08 10:05,121,585,31.9,39,2.8,37,41,30
107030486T,2013-07-15 08:15,99,585,31.9,44,11.5,33,56,30
107030486T,2013-07-15 08:45,105,585,31.9,16,0,16,16,10
107030486T,2013-07-15 08:50,106,585,31.9,35.4,18.5,3,64,30
107030486T,2013-07-15 09:05,109,585,31.9,38.7,2.3,36,40,30
107030486T,2013-07-15 09:15,111,585,31.9,31,0,31,31,10
107030486T,2013-07-15 09:35,115,585,31.9,36,0,36,36,10
107030486T,2013-07-15 09:50,118,585,31.9,44,0,44,44,10
107030486T,2013-07-15 09:55,119,585,31.9,44,17,32,56,20
107030486T,2013-07-15 10:00,120,585,31.9,57.8,17,34,73,30
107030486T,2013-07-15 10:05,121,585,31.9,34.4,22.4,2,69,30
107030486T,2013-07-15 10:10,122,585,31.9,39,0,39,39,10
107030486T,2013-07-15 10:15,123,585,31.9,40,0,40,40,10
107030486T,2013-07-15 10:40,128,585,31.9,48,1.7,46,49,30
107030486T,2013-07-15 10:55,131,585,31.9,33,0,33,33,10
107030486T,2013-07-15 11:00,132,585,31.9,46.7,29.3,6,74,20
107030486T,2013-07-22 08:00,96,585,31.9,3,0,3,3,10
107030486T,2013-07-22 08:20,100,585,31.9,54,0,54,54,10
107030486T,2013-07-22 08:25,101,585,31.9,45,5.7,41,49,30
107030486T,2013-07-22 10:20,124,585,31.9,46,15.6,35,57,20
107030486T,2013-07-22 10:25,125,585,31.9,54.1,9.8,40,62,40
107030486T,2013-07-22 10:50,130,585,31.9,11,0,11,11,10
107030486T,2013-07-29 08:00,96,585,31.9,30,18.4,17,43,20
107030486T,2013-07-29 08:35,103,585,31.9,33,0,33,33,10
107030486T,2013-07-29 08:45,105,585,31.9,37,0,37,37,10
107030486T,2013-07-29 09:00,108,585,31.9,32.8,12.2,22,50,30
107030486T,2013-07-29 09:05,109,585,31.9,27,0,27,27,10
107030486T,2013-07-29 09:15,111,585,31.9,42.6,27.1,2,82,30
107030486T,2013-07-29 09:30,114,585,31.9,41,0,41,41,10
107030486T,2013-07-29 09:50,118,585,31.9,58,0,58,58,10
107030486T,2013-07-29 09:55,119,585,31.9,43,22.8,4,64,20
107030486T,2013-07-29 10:05,121,585,31.9,51,19.8,37,65,20
107030486T,2013-07-29 10:30,126,585,31.9,58,0,58,58,10
107030486T,2013-07-29 10:40,128,585,31.9,41.3,14.8,27,62,30
107030486T,2013-08-05 08:30,102,585,31.9,57,1.4,56,58,30
107030486T,2013-08-05 08:45,105,585,31.9,44.5,31.8,22,67,20
107030486T,2013-08-05 08:55,107,585,31.9,33,14.1,23,43,20
107030486T,2013-08-05 09:30,114,585,31.9,8,0,8,8,10
107030486T,2013-08-05 10:00,120,585,31.9,29,0,29,29,10
107030486T,2013-08-05 10:15,123,585,31.9,45.5,0.7,45,46,30
107030486T,2013-08-05 10:25,125,585,31.9,57,29.7,36,78,20
107030486T,2013-08-05 10:30,126,585,31.9,52,39.6,24,80,20
107030486T,2013-08-05 10:40,128,585,31.9,11,0,11,11,10
107030486T,2013-08-05 10:45,129,585,31.9,30.5,19.1,17,44,20
107030486T,2013-08-12 08:00,96,585,31.9,43,15.6,32,54,20
107030486T,2013-08-12 08:30,102,585,31.9,36.7,24.7,16,64,20
107030486T,2013-08-12 08:45,105,585,31.9,47,42.4,17,77,20
107030486T,2013-08-12 08:50,106,585,31.9,14,18.4,1,27,20
107030486T,2013-08-12 09:20,112,585,31.9,59,0,59,59,10
107030486T,2013-08-12 09:50,118,585,31.9,47,0,47,47,10
107030486T,2013-08-12 09:55,119,585,31.9,32,0,32,32,10
107030486T,2013-08-12 10:10,122,585,31.9,47.5,21.9,32,63,20
107030486T,2013-08-12 10:15,123,585,31.9,65,0,65,65,10
107030486T,2013-08-12 10:20,124,585,31.9,54.5,13.4,45,64,20
107030486T,2013-08-12 10:50,130,585,31.9,54.5,0.7,54,55,30
107030486T,2013-08-12 11:00,132,585,31.9,46.5,21.1,24,65,20
107030486T,2013-08-19 08:05,97,585,31.9,29,12.7,20,38,20
107030486T,2013-08-19 08:10,98,585,31.9,123,0,123,123,10
107030486T,2013-08-19 08:15,99,585,31.9,36,21.2,21,51,20
107030486T,2013-08-19 08:45,105,585,31.9,33,0,33,33,10
107030486T,2013-08-19 08:55,107,585,31.9,48,0,48,48,10
107030486T,2013-08-19 09:00,108,585,31.9,21,9.9,14,28,30
107030486T,2013-08-19 09:05,109,585,31.9,60,35.4,35,85,20
107030486T,2013-08-19 10:25,125,585,31.9,47.5,2.1,46,49,30
107030486T,2013-08-19 11:00,132,585,31.9,53.5,27.6,34,73,20
107030486T,2013-08-26 08:05,97,585,31.9,43,20.1,14,57,20
107030486T,2013-08-26 08:10,98,585,31.9,10,9.9,3,17,30
107030486T,2013-08-26 08:30,102,585,31.9,37,0,37,37,10
107030486T,2013-08-26 08:40,104,585,31.9,11.5,14.8,1,22,20
107030486T,2013-08-26 08:50,106,585,31.9,34.5,0.7,34,35,30
107030486T,2013-08-26 09:50,118,585,31.9,51.5,33.2,28,75,20
107030486T,2013-08-26 10:05,121,585,31.9,73,0,73,73,10
107030486T,2013-08-26 10:45,129,585,31.9,37,21.3,11,61,20
107030486T,2013-08-26 11:00,132,585,31.9,37,0,37,37,10
107030486T,2013-09-02 08:20,100,585,31.9,70,0,70,70,30
107030486T,2013-09-02 08:30,102,585,31.9,9,0,9,9,10
107030486T,2013-09-02 09:30,114,585,31.9,41,0,41,41,10
107030486T,2013-09-02 10:05,121,585,31.9,24.5,12,16,33,20
107030486T,2013-09-09 08:00,96,585,31.9,18.7,12.7,4,27,30
107030486T,2013-09-09 08:05,97,585,31.9,24,15.1,12,41,20
107030486T,2013-09-09 08:25,101,585,31.9,28,0,28,28,10
107030486T,2013-09-09 08:45,105,585,31.9,25,0,25,25,10
107030486T,2013-09-09 08:55,107,585,31.9,49,0,49,49,10
107030486T,2013-09-09 09:00,108,585,31.9,60.8,36.8,6,115,20
107030486T,2013-09-09 09:25,113,585,31.9,75,0,75,75,10
107030486T,2013-09-09 09:30,114,585,31.9,47,1.4,46,48,30
107030486T,2013-09-09 09:35,115,585,31.9,32,18.4,19,45,20
107030486T,2013-09-09 09:40,116,585,31.9,33.5,20.5,19,48,20
107030486T,2013-09-09 10:05,121,585,31.9,34,2.8,32,36,30
107030486T,2013-09-09 10:25,125,585,31.9,51.5,2.1,50,53,30
107030486T,2013-09-09 10:45,129,585,31.9,61,22.9,11,83,30
107030486T,2013-09-09 10:50,130,585,31.9,44,0,44,44,10
107030486T,2013-09-16 08:00,96,585,31.9,19,0,19,19,10
107030486T,2013-09-16 08:10,98,585,31.9,45,0,45,45,10
107030486T,2013-09-16 08:20,100,585,31.9,15.5,17.7,3,28,20
107030486T,2013-09-16 08:25,101,585,31.9,25,11.3,17,33,20
107030486T,2013-09-16 08:35,103,585,31.9,55.5,3.5,53,58,30
107030486T,2013-09-16 09:05,109,585,31.9,61,15.6,50,72,20
107030486T,2013-09-16 09:45,117,585,31.9,41,0,41,41,10
107030486T,2013-09-16 09:50,118,585,31.9,35.2,34.7,4,88,20
107030486T,2013-09-16 10:15,123,585,31.9,43,0,43,43,10
107030486T,2013-09-16 10:25,125,585,31.9,35.3,17.5,6,56,30
107030486T,2013-09-16 10:40,128,585,31.9,52.5,4.9,49,56,30
107030486T,2013-09-16 10:45,129,585,31.9,48.5,22.2,17,70,30
107030486T,2013-09-23 08:20,100,585,31.9,30,0,30,30,10
107030486T,2013-09-23 08:30,102,585,31.9,61.5,0.7,61,62,30
107030486T,2013-09-23 08:35,103,585,31.9,60.5,13.4,51,70,20
107030486T,2013-09-23 09:05,109,585,31.9,30.5,29.8,1,72,20
107030486T,2013-09-23 09:20,112,585,31.9,42.8,25.8,16,72,20
107030486T,2013-09-23 09:45,117,585,31.9,10,0,10,10,10
107030486T,2013-09-23 09:55,119,585,31.9,36,22.6,20,68,20
107030486T,2013-09-23 10:00,120,585,31.9,50,8.5,44,56,30
107030486T,2013-09-23 10:05,121,585,31.9,50,5.7,46,54,30
107030486T,2013-09-23 10:15,123,585,31.9,53,33.9,29,77,20
107030486T,2013-09-23 10:25,125,585,31.9,39,13.1,30,54,30
107030486T,2013-09-30 08:30,102,585,31.9,8,0,8,8,10
107030486T,2013-09-30 08:45,105,585,31.9,64,0,64,64,10
107030486T,2013-09-30 08:50,106,585,31.9,13,0,13,13,10
107030486T,2013-09-30 10:05,121,585,31.9,37,31.2,12,72,20
107030486T,2013-09-30 10:40,128,585,31.9,25.5,31.8,3,48,20
107030486T,2013-09-30 10:50,130,585,31.9,27,0,27,27,10
107030486T,2013-10-07 08:05,97,585,31.9,57,0,57,57,10
107030486T,2013-10-07 08:10,98,585,31.9,4.5,2.1,3,6,30
107030486T,2013-10-07 08:15,99,585,31.9,36,0,36,36,10
107030486T,2013-10-07 08:25,101,585,31.9,45,33.9,21,69,20
107030486T,2013-10-07 08:50,106,585,31.9,40,0,40,40,10
107030486T,2013-10-07 09:05,109,585,31.9,36,0,36,36,10
107030486T,2013-10-07 09:35,115,585,31.9,27,29.7,6,48,20
107030486T,2013-10-07 09:55,119,585,31.9,55.5,2.1,54,57,30
107030486T,2013-10-07 10:20,124,585,31.9,43,4.2,40,46,30
107030486T,2013-10-07 10:30,126,585,31.9,49,0,49,49,10
107030486T,2013-10-07 10:40,128,585,31.9,37,0,37,37,10
107030486T,2013-10-14 08:40,104,585,31.9,25.2,9.1,12,32,30
107030486T,2013-10-14 08:55,107,585,31.9,31,0,31,31,10
107030486T,2013-10-14 09:10,110,585,31.9,72.5,3.5,70,75,30
107030486T,2013-10-14 09:30,114,585,31.9,39,12.7,30,48,20
107030486T,2013-10-14 10:00,120,585,31.9,36,0,36,36,10
107030486T,2013-10-14 10:30,126,585,31.9,43.5,21.5,24,65,20
107030486T,2013-10-14 10:35,127,585,31.9,53.1,22.9,13,82,30
107030486T,2013-10-21 08:20,100,585,31.9,58.5,3.5,56,61,30
107030486T,2013-10-21 08:25,101,585,31.9,42,12.7,33,51,20
107030486T,2013-10-21 08:30,102,585,31.9,35,0,35,35,10
107030486T,2013-10-21 08:45,105,585,31.9,41,0,41,41,10
107030486T,2013-10-21 08:50,106,585,31.9,54,0,54,54,10
107030486T,2013-10-21 08:55,107,585,31.9,14,0,14,14,10
107030486T,2013-10-21 10:10,122,585,31.9,59,18.4,46,72,20
107030486T,2013-10-21 10:15,123,585,31.9,52.5,17.7,40,65,20
107030486T,2013-10-21 10:20,124,585,31.9,57.5,4.9,54,61,30
107030486T,2013-10-21 10:50,130,585,31.9,30,31.1,8,52,20
107030486T,2013-10-21 11:00,132,585,31.9,44,32.5,21,67,20
107030486T,2013-10-28 08:05,97,585,31.9,19,0,19,19,10
107030486T,2013-10-28 08:10,98,585,31.9,33,18.4,20,46,20
107030486T,2013-10-28 08:45,105,585,31.9,40.5,30.4,19,62,20
107030486T,2013-10-28 08:50,106,585,31.9,4,0,4,4,10
107030486T,2013-10-28 08:55,107,585,31.9,57.5,13.4,48,67,20
107030486T,2013-10-28 09:00,108,585,31.9,7,3.6,3,10,30
107030486T,2013-10-28 09:05,109,585,31.9,43,29,3,72,20
107030486T,2013-10-28 09:20,112,585,31.9,44,2.8,42,46,30
107030486T,2013-10-28 09:25,113,585,31.9,35,0,35,35,10
107030486T,2013-10-28 09:35,115,585,31.9,29.5,12,21,38,20
107030486T,2013-10-28 09:45,117,585,31.9,55,0,55,55,10
107030486T,2013-10-28 09:50,118,585,31.9,33,0,33,33,10
107030486T,2013-10-28 09:55,119,585,31.9,34,0,34,34,10
107030486T,2013-10-28 10:00,120,585,31.9,59,21.2,44,74,20
107030486T,2013-10-28 10:05,121,585,31.9,38,0,38,38,10
107030486T,2013-10-28 10:10,122,585,31.9,37.5,40.3,9,66,20
107030486T,2013-10-28 10:15,123,585,31.9,57,29.7,36,78,20
107030486T,2013-10-28 10:30,126,585,31.9,42,5.2,39,48,30
107030486T,2013-10-28 10:50,130,585,31.9,63.5,13.4,37,80,30
107030486T,2013-10-28 11:00,132,585,31.9,37.3,13.1,27,52,30
107030486T,2013-11-04 08:00,96,585,31.9,9,0,9,9,10
107030486T,2013-11-04 08:05,97,585,31.9,61.5,0.7,61,62,30
107030486T,2013-11-04 08:20,100,585,31.9,39.3,17.6,25,59,20
107030486T,2013-11-04 08:25,101,585,31.9,9,0,9,9,10
107030486T,2013-11-04 08:30,102,585,31.9,32,28.6,14,65,20
107030486T,2013-11-04 08:40,104,585,31.9,58,28.3,38,78,20
107030486T,2013-11-04 08:45,105,585,31.9,37,0,37,37,10
107030486T,2013-11-04 09:15,111,585,31.9,76,0,76,76,10
107030486T,2013-11-04 09:20,112,585,31.9,37,35.5,16,78,20
107030486T,2013-11-04 10:15,123,585,31.9,47.9,24.6,15,80,30
107030486T,2013-11-04 10:30,126,585,31.9,39.5,12,31,48,20
107030486T,2013-11-04 10:35,127,585,31.9,55.8,19,18,75,30
107030486T,2013-11-04 10:40,128,585,31.9,41,0,41,41,10
107030486T,2013-11-04 10:45,129,585,31.9,65,0,65,65,10
107030486T,2013-11-04 11:00,132,585,31.9,41,0,41,41,10
107030486T,2013-11-11 08:05,97,585,31.9,24,12.7,15,33,20
107030486T,2013-11-11 08:10,98,585,31.9,12,0,12,12,10
107030486T,2013-11-11 08:20,100,585,31.9,37,0,37,37,10
107030486T,2013-11-11 08:25,101,585,31.9,43,33.9,19,67,20
107030486T,2013-11-11 08:30,102,585,31.9,40,10.4,28,47,30
107030486T,2013-11-11 08:35,103,585,31.9,46,0,46,46,10
107030486T,2013-11-11 08:45,105,585,31.9,41,0,41,41,10
107030486T,2013-11-11 08:50,106,585,31.9,31,26.2,16,70,20
107030486T,2013-11-11 09:25,113,585,31.9,43.5,14.8,33,54,20
107030486T,2013-11-11 09:35,115,585,31.9,50.5,12,42,59,20
107030486T,2013-11-11 09:50,118,585,31.9,38,1.4,37,39,30
107030486T,2013-11-11 09:55,119,585,31.9,41,0,41,41,10
107030486T,2013-11-11 10:15,123,585,31.9,38,17,26,50,20
107030486T,2013-11-11 10:35,127,585,31.9,36,0,36,36,10
107030486T,2013-11-11 10:55,131,585,31.9,51,0,51,51,10
107030486T,2013-11-18 08:00,96,585,31.9,14,0,14,14,10
107030486T,2013-11-18 08:15,99,585,31.9,47.2,36.3,7,78,20
107030486T,2013-11-18 08:20,100,585,31.9,46.5,40.3,18,75,20
107030486T,2013-11-18 08:25,101,585,31.9,41.5,31.8,19,64,20
107030486T,2013-11-18 08:30,102,585,31.9,42.5,17.7,30,55,20
107030486T,2013-11-18 09:00,108,585,31.9,22.5,19.1,9,36,20
107030486T,2013-11-18 09:30,114,585,31.9,63.5,0.7,63,64,30
107030486T,2013-11-18 09:35,115,585,31.9,42,9.5,31,48,30
107030486T,2013-11-18 09:55,119,585,31.9,62,0,62,62,30
107030486T,2013-11-18 10:05,121,585,31.9,73,11.3,65,81,20
107030486T,2013-11-18 10:20,124,585,31.9,56,0,56,56,10
107030486T,2013-11-18 10:25,125,585,31.9,30.5,31.8,8,53,20
107030486T,2013-11-25 08:00,96,585,31.9,16,4.2,13,19,30
107030486T,2013-11-25 08:30,102,585,31.9,42,23.4,15,57,20
107030486T,2013-11-25 08:35,103,585,31.9,57,0,57,57,10
107030486T,2013-11-25 08:40,104,585,31.9,26,19,1,46,20
107030486T,2013-11-25 09:00,108,585,31.9,39,42.4,9,69,20
107030486T,2013-11-25 09:05,109,585,31.9,57,0,57,57,10
107030486T,2013-11-25 09:30,114,585,31.9,32,19.8,18,46,20
107030486T,2013-11-25 09:35,115,585,31.9,63.5,3.5,61,66,30
107030486T,2013-11-25 09:40,116,585,31.9,37.2,10.2,26,50,30
107030486T,2013-11-25 09:50,118,585,31.9,55,5.7,51,59,30
107030486T,2013-11-25 09:55,119,585,31.9,34.5,36.1,9,60,20
107030486T,2013-11-25 10:20,124,585,31.9,27,0,27,27,10
107030486T,2013-11-25 10:50,130,585,31.9,39.6,20.8,13,71,30
107030486T,2013-12-02 08:30,102,585,31.9,29.7,10.7,18,39,30
107030486T,2013-12-02 08:35,103,585,31.9,72,0,72,72,10
107030486T,2013-12-02 08:40,104,585,31.9,51,0,51,51,10
107030486T,2013-12-02 09:45,117,585,31.9,26,25.5,8,44,20
107030486T,2013-12-02 09:50,118,585,31.9,46,0,46,46,10
107030486T,2013-12-02 09:55,119,585,31.9,49.2,26.8,16,72,20
107030486T,2013-12-02 10:25,125,585,31.9,43,0,43,43,10
107030486T,2013-12-02 10:55,131,585,31.9,63.8,23,42,86,20
107030486T,2013-12-02 11:00,132,585,31.9,24,21.2,9,39,20
107373569T,2013-01-07 08:05,97,424,52.4,73,0,73,73,10
107373569T,2013-01-07 08:10,98,424,52.4,56.5,6.4,52,61,30
107373569T,2013-01-07 09:30,114,424,52.4,64,0,64,64,10
107373569T,2013-01-07 09:35,115,424,52.4,53,0,53,53,10
107373569T,2013-01-07 09:45,117,424,52.4,44,0,44,44,10
107373569T,2013-01-07 09:55,119,424,52.4,65,0,65,65,10
107373569T,2013-01-07 10:15,123,424,52.4,55,0,55,55,10
107373569T,2013-01-07 10:25,125,424,52.4,46,0,46,46,10
107373569T,2013-01-07 10:45,129,424,52.4,54.5,2.1,53,56,30
107373569T,2013-01-07 10:55,131,424,52.4,53,0,53,53,10
107373569T,2013-01-14 08:10,98,424,52.4,64,0,64,64,30
107373569T,2013-01-14 08:20,100,424,52.4,65,8.7,59,75,30
107373569T,2013-01-14 08:40,104,424,52.4,70,0,70,70,10
107373569T,2013-01-14 09:05,109,424,52.4,63.7,2.5,61,66,30
107373569T,2013-01-14 09:15,111,424,52.4,65.7,6.7,58,70,30
107373569T,2013-01-14 09:20,112,424,52.4,50,16.6,38,69,20
107373569T,2013-01-14 09:35,115,424,52.4,73.5,12,65,82,20
107373569T,2013-01-14 09:50,118,424,52.4,68.5,4.9,65,72,30
107373569T,2013-01-14 09:55,119,424,52.4,54,0,54,54,10
107373569T,2013-01-14 10:05,121,424,52.4,63.3,2.1,61,65,30
107373569T,2013-01-21 08:10,98,424,52.4,62.5,20.5,48,77,20
107373569T,2013-01-21 08:15,99,424,52.4,56.5,14.8,46,67,20
107373569T,2013-01-21 08:25,101,424,52.4,66,0,66,66,10
107373569T,2013-01-21 08:40,104,424,52.4,61,0,61,61,10
107373569T,2013-01-21 09:00,108,424,52.4,45.4,7.5,29,52,40
107373569T,2013-01-21 10:05,121,424,52.4,60,0,60,60,10
107373569T,2013-01-21 10:20,124,424,52.4,57.7,28,29,85,20
107373569T,2013-01-21 10:30,126,424,52.4,47,9.9,40,54,30
107373569T,2013-01-21 10:35,127,424,52.4,37.5,13.4,28,47,20
107373569T,2013-01-28 08:10,98,424,52.4,47.5,17.7,35,60,20
107373569T,2013-01-28 08:20,100,424,52.4,72,2.8,70,74,30
107373569T,2013-01-28 08:55,107,424,52.4,53,0,53,53,10
107373569T,2013-01-28 09:20,112,424,52.4,69,0,69,69,10
107373569T,2013-01-28 10:00,120,424,52.4,76,0,76,76,10
107373569T,2013-01-28 10:10,122,424,52.4,57,0,57,57,10
107373569T,2013-01-28 10:30,126,424,52.4,68.5,7.8,63,74,30
107373569T,2013-02-04 08:10,98,424,52.4,64,0,64,64,10
107373569T,2013-02-04 08:25,101,424,52.4,63.7,8,56,72,30
107373569T,2013-02-04 08:55,107,424,52.4,44,0,44,44,10
107373569T,2013-02-04 09:40,116,424,52.4,58.3,12.6,38,71,30
107373569T,2013-02-04 09:50,118,424,52.4,60,0,60,60,10
107373569T,2013-02-04 10:00,120,424,52.4,47,8.5,41,53,30
107373569T,2013-02-04 10:55,131,424,52.4,63,5.7,59,67,30
107373569T,2013-02-11 08:15,99,424,52.4,54,0,54,54,10
107373569T,2013-02-11 08:50,106,424,52.4,65.5,13.4,56,75,20
107373569T,2013-02-11 08:55,107,424,52.4,52,12.7,43,61,20
107373569T,2013-02-11 09:25,113,424,52.4,63.5,4.9,60,67,30
107373569T,2013-02-11 09:40,116,424,52.4,71,5.7,67,75,30
107373569T,2013-02-11 09:45,117,424,52.4,66,0,66,66,10
107373569T,2013-02-11 09:50,118,424,52.4,64,0,64,64,10
107373569T,2013-02-11 10:00,120,424,52.4,67,0,67,67,10
107373569T,2013-02-11 10:30,126,424,52.4,43,0,43,43,10
107373569T,2013-02-11 11:00,132,424,52.4,56,0,56,56,10
107373569T,2013-02-18 08:00,96,424,52.4,47,0,47,47,10
107373569T,2013-02-18 08:40,104,424,52.4,48,0,48,48,10
107373569T,2013-02-18 09:25,113,424,52.4,67,0,67,67,10
107373569T,2013-02-18 09:35,115,424,52.4,65.5,6.4,61,70,30
107373569T,2013-02-18 10:00,120,424,52.4,71,2.8,69,73,30
107373569T,2013-02-18 10:10,122,424,52.4,60.7,5,56,66,30
107373569T,2013-02-18 10:40,128,424,52.4,59.3,3.5,56,63,30
107373569T,2013-02-18 11:00,132,424,52.4,58.5,3.5,56,61,30
107373569T,2013-02-25 08:05,97,424,52.4,57,0,57,57,10
107373569T,2013-02-25 08:10,98,424,52.4,65.8,4.3,59,69,40
107373569T,2013-02-25 08:45,105,424,52.4,62.8,2.9,59,65,30
107373569T,2013-02-25 08:50,106,424,52.4,65.3,6.7,61,73,30
107373569T,2013-02-25 09:00,108,424,52.4,60,0,60,60,10
107373569T,2013-02-25 09:10,110,424,52.4,73.7,2.9,72,77,30
107373569T,2013-02-25 09:30,114,424,52.4,65.5,4.1,61,69,30
107373569T,2013-02-25 09:40,116,424,52.4,66,0,66,66,10
107373569T,2013-02-25 09:45,117,424,52.4,67,0,67,67,10
107373569T,2013-02-25 10:25,125,424,52.4,56,0,56,56,10
107373569T,2013-02-25 10:45,129,424,52.4,54,0,54,54,10
107373569T,2013-02-25 11:00,132,424,52.4,66,0,66,66,10
107373569T,2013-03-11 08:00,96,424,52.4,33,0,33,33,10
107373569T,2013-03-11 08:20,100,424,52.4,48,0,48,48,10
107373569T,2013-03-11 08:25,101,424,52.4,27,0,27,27,10
107373569T,2013-03-11 09:05,109,424,52.4,50,0,50,50,10
107373569T,2013-03-11 09:15,111,424,52.4,62,0,62,62,10
107373569T,2013-03-11 09:35,115,424,52.4,65,0,65,65,10
107373569T,2013-03-11 09:50,118,424,52.4,56,0,56,56,10
107373569T,2013-03-11 10:00,120,424,52.4,35,0,35,35,10
107373569T,2013-03-11 10:10,122,424,52.4,61.5,0.7,61,62,30
107373569T,2013-03-11 10:15,123,424,52.4,60.3,9.6,50,69,30
107373569T,2013-03-11 11:00,132,424,52.4,45,0,45,45,10
107373569T,2013-03-18 08:15,99,424,52.4,43.5,6.4,39,48,30
107373569T,2013-03-18 08:25,101,424,52.4,47,2.6,45,50,30
107373569T,2013-03-18 08:35,103,424,52.4,50,0,50,50,10
107373569T,2013-03-18 08:50,106,424,52.4,65,0,65,65,10
107373569T,2013-03-18 09:05,109,424,52.4,51,0,51,51,10
107373569T,2013-03-18 09:15,111,424,52.4,66,1.4,65,67,30
107373569T,2013-03-18 09:50,118,424,52.4,64.2,10.6,49,72,30
107373569T,2013-03-18 10:10,122,424,52.4,68,0,68,68,10
107373569T,2013-03-18 10:45,129,424,52.4,54.7,6.5,48,61,30
107373569T,2013-03-25 08:20,100,424,52.4,57.5,4.9,54,61,30
107373569T,2013-03-25 08:35,103,424,52.4,48.5,3.5,46,51,30
107373569T,2013-03-25 08:40,104,424,52.4,49,0,49,49,10
107373569T,2013-03-25 09:00,108,424,52.4,58,0,58,58,10
107373569T,2013-03-25 09:10,110,424,52.4,52,0,52,52,10
107373569T,2013-03-25 09:20,112,424,52.4,49,0,49,49,10
107373569T,2013-03-25 09:30,114,424,52.4,64,4.2,61,67,30
107373569T,2013-03-25 09:35,115,424,52.4,70,5.7,66,74,30
107373569T,2013-03-25 09:45,117,424,52.4,57,0,57,57,10
107373569T,2013-03-25 09:50,118,424,52.4,50,4.2,47,53,30
107373569T,2013-03-25 09:55,119,424,52.4,70,0,70,70,10
107373569T,2013-03-25 10:20,124,424,52.4,69,4.8,62,72,30
107373569T,2013-03-25 10:25,125,424,52.4,66,0,66,66,10
107373569T,2013-03-25 10:45,129,424,52.4,52,0,52,52,10
107373569T,2013-04-01 08:15,99,424,52.4,50,0,50,50,10
107373569T,2013-04-01 08:25,101,424,52.4,63,5.7,59,67,30
107373569T,2013-04-01 08:40,104,424,52.4,44,0,44,44,10
107373569T,2013-04-01 09:05,109,424,52.4,77.8,1,76,79,40
107373569T,2013-04-01 09:30,114,424,52.4,58,0,58,58,10
107373569T,2013-04-01 09:35,115,424,52.4,58.5,21.9,43,74,20
107373569T,2013-04-01 10:10,122,424,52.4,54,0,54,54,10
107373569T,2013-04-01 10:35,127,424,52.4,64,0,64,64,10
107373569T,2013-04-01 10:40,128,424,52.4,55.5,2.1,54,57,30
107373569T,2013-04-08 08:25,101,424,52.4,59,0,59,59,10
107373569T,2013-04-08 08:30,102,424,52.4,33,0,33,33,10
107373569T,2013-04-08 08:40,104,424,52.4,51.5,3.5,48,55,30
107373569T,2013-04-08 09:35,115,424,52.4,60,0,60,60,10
107373569T,2013-04-08 10:00,120,424,52.4,60.7,13.9,35,77,30
107373569T,2013-04-08 10:15,123,424,52.4,70,0,70,70,10
107373569T,2013-04-08 10:30,126,424,52.4,54,0,54,54,10
107373569T,2013-04-08 10:40,128,424,52.4,63.3,6.4,56,67,30
